----------
8  35e6  24e5  0.00000000000000e+00  2.70782778118103e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06928937167199e+51  0.00000000000000e+00  2.06928937167199e+51  -2.54402945610348e+51  -2.07652773795075e+52  0.00000000000000e+00  1.32344536357524e+31  1.32344536357524e+31  1.32344536357524e+31  1.32344536357524e+31  1.22964580806271e+31  1.92629752022451e+32  1.37404663412406e+33  2.09382553109429e+33  2.49135952309132e+33  2.56160124520956e+33  2.59901044189175e+33  2.63680773840080e+33  2.65991672488437e+33  2.68998954059941e+33  2.70329222130098e+33  1.39867344996650e+09  9.25490799410523e+08  
8  35e6  24e5  4.00004124719904e+00  2.70700203477202e+33  1.75570299100732e+42  -1.56579301367822e+38  0.00000000000000e+00  1.14189348754972e+51  1.07821534070174e+51  6.36781468479843e+49  -1.06029469988930e+50  -2.22854476740561e+52  4.85998013161329e+48  2.63875344181646e+33  2.39857540150397e+33  1.92792295652915e+33  1.13869893822607e+33  1.69909429757258e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  8.77831766470561e+04  2.33935896505270e+03  
----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
20  35e6  24e5  0.00000000000000e+00  2.70782031795470e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06927224159625e+51  0.00000000000000e+00  2.06927224159625e+51  -2.54401021615097e+51  -2.07652192963928e+52  0.00000000000000e+00  1.32309657426678e+31  1.32309657426678e+31  1.32309657426678e+31  1.32309657426678e+31  1.22930212330413e+31  1.92567996013702e+32  1.37335640191725e+33  2.09381806786796e+33  2.49135205986499e+33  2.56159378198322e+33  2.59900297866542e+33  2.63680027517446e+33  2.65990926165803e+33  2.68998207737307e+33  2.70328475807464e+33  1.39867344996650e+09  9.02311064113583e+08  
20  35e6  24e5  4.00002583661031e+00  2.70699929208674e+33  1.78959058068560e+42  -1.67703028811483e+39  0.00000000000000e+00  1.21180963397956e+51  1.15501107547315e+51  5.67985585064028e+49  -1.00013458491667e+50  -2.23616925791169e+52  7.03555514200718e+48  2.67594007883287e+33  2.49416194501861e+33  2.13152551762621e+33  9.53564479305650e+32  1.85155822007055e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  7.29249336553747e+04  8.81649757868240e+02  
----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
12  35e6  24e5  0.00000000000000e+00  2.70783095589285e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06929551070011e+51  0.00000000000000e+00  2.06929551070011e+51  -2.54403850435151e+51  -2.07653009297744e+52  0.00000000000000e+00  1.32312487964369e+31  1.32312487964369e+31  1.32312487964369e+31  1.32312487964369e+31  1.22934490663996e+31  1.92714928913783e+32  1.37418862197891e+33  2.09382870580611e+33  2.49136269780314e+33  2.56160441992137e+33  2.59901361660357e+33  2.63681091311261e+33  2.65991989959618e+33  2.68999271531122e+33  2.70329539601279e+33  1.39867344996650e+09  9.15493055230941e+08  
12  35e6  24e5  4.00035551688387e+00  2.70726184682316e+33  1.72750332320922e+42  1.57414522670371e+38  0.00000000000000e+00  1.12218312968272e+51  1.05432504289499e+51  6.78580867877312e+49  -1.08009747257595e+50  -2.22658468332644e+52  5.79713894997297e+48  2.64801617666742e+33  2.37616231525425e+33  1.82925060923420e+33  1.11988867173957e+33  1.59109022086906e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  8.50258629640480e+04  3.00831072201512e+03  
----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
2  35e6  24e5  0.00000000000000e+00  2.70780918984970e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06927792677906e+51  0.00000000000000e+00  2.06927792677906e+51  -2.54398372000577e+51  -2.07651575959903e+52  0.00000000000000e+00  1.33175840413019e+31  1.33175840413019e+31  1.33175840413019e+31  1.33175840413019e+31  1.23732494824963e+31  1.92416269272045e+32  1.37388922964970e+33  2.09380693976296e+33  2.49134093175999e+33  2.56158265387823e+33  2.59899185056042e+33  2.63678914706947e+33  2.65989813355304e+33  2.68997094926808e+33  2.70327362996965e+33  1.39867344996650e+09  9.43467960316714e+08  
2  35e6  24e5  4.00100551105456e+00  2.70702408296579e+33  1.80282585578067e+42  -6.47380385451100e+38  0.00000000000000e+00  1.17741566097980e+51  1.12320196806872e+51  5.42136929110813e+49  -1.05605512901610e+50  -2.23193389778659e+52  4.74304606522209e+48  2.58194596365456e+33  2.39187483509598e+33  2.16676778804355e+33  7.46957723766218e+32  1.92514533257319e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  7.34081140170323e+04  1.15693669244964e+03  
----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
6  35e6  24e5  0.00000000000000e+00  2.70781695345406e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06926620797223e+51  0.00000000000000e+00  2.06926620797223e+51  -2.54400301520983e+51  -2.07651947240320e+52  0.00000000000000e+00  1.32378277215093e+31  1.32378277215093e+31  1.32378277215093e+31  1.32378277215093e+31  1.22995481615758e+31  1.92446802989711e+32  1.37335303741661e+33  2.09381470336732e+33  2.49134869536435e+33  2.56159041748259e+33  2.59899961416478e+33  2.63679691067383e+33  2.65990589715740e+33  2.68997871287244e+33  2.70328139357401e+33  1.39867344996650e+09  9.29448913056677e+08  
6  35e6  24e5  4.00050367309773e+00  2.70716025683747e+33  1.72874851163452e+42  -1.33622055633813e+38  0.00000000000000e+00  1.11487318690544e+51  1.04860889002582e+51  6.62642968796225e+49  -1.08403099416286e+50  -2.22568323136556e+52  4.08171330303205e+48  2.60904374858998e+33  2.34582760231140e+33  1.88637256916447e+33  1.08118903076828e+33  1.67498485751987e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  9.55131707208878e+04  3.51559746271075e+03  
