----------
36  0.00000000000000e+00  2.69868036793671e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07699705913295e+51  0.00000000000000e+00  2.07699705913295e+51  -2.54610895524369e+51  -2.04607766729218e+52  0.00000000000000e+00  1.66256309377304e+31  1.66256309377304e+31  1.66256309377304e+31  1.66256309377304e+31  1.53576603048956e+31  2.21525642679768e+32  1.38743053538648e+33  2.09943443722718e+33  2.48744442093169e+33  2.55596571826706e+33  2.59199728059678e+33  2.63009881027717e+33  2.65286345652141e+33  2.68230208395730e+33  2.69494528933160e+33  1.36644266968913e+09  1.25584723891246e+09  -4.69111896110737e+50  
36  4.00048165725361e+00  2.69775343065020e+33  1.98398903396087e+42  -2.76119497378280e+38  0.00000000000000e+00  1.43266258881072e+51  1.35252349491179e+51  8.01390938989269e+49  -9.79227821506851e+49  -2.22756213506235e+52  7.81617258819702e+48  2.67774334179721e+33  2.49155596959978e+33  2.13581002978364e+33  7.15820954598240e+32  1.84528728634268e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  6.09398765154591e+04  4.05809626991221e+02  1.33473980666003e+51  
----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
37  0.00000000000000e+00  2.69849156395134e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07697463411624e+51  0.00000000000000e+00  2.07697463411624e+51  -2.54560807106946e+51  -2.04596724124152e+52  0.00000000000000e+00  1.75014166001768e+31  1.75014166001768e+31  1.75014166001768e+31  1.75014166001768e+31  1.61666532841169e+31  2.21332372494949e+32  1.38724173140111e+33  2.09924563324180e+33  2.48725561694632e+33  2.55577691428169e+33  2.59180847661141e+33  2.62991000629179e+33  2.65267465253603e+33  2.68211327997193e+33  2.69475648534623e+33  1.39634634415351e+09  1.17208788849738e+09  -4.68633436953225e+50  
37  4.00016998653006e+00  2.69407158522568e+33  1.99579100004580e+42  -1.21670008944099e+40  0.00000000000000e+00  1.49782879373842e+51  1.44501416210280e+51  5.28146316356094e+49  -8.69865155625876e+49  -2.23368256842730e+52  9.02899674018178e+48  2.68123066407610e+33  2.58807579462170e+33  2.41844943987835e+33  5.48367653928412e+32  2.08686653116262e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  6.64268163194437e+04  3.26730586371433e+02  1.41084227817583e+51  
----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
38  0.00000000000000e+00  2.69864729243157e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07699296549336e+51  0.00000000000000e+00  2.07699296549336e+51  -2.54602108461795e+51  -2.04605832472759e+52  0.00000000000000e+00  1.67791549890492e+31  1.67791549890492e+31  1.67791549890492e+31  1.67791549890492e+31  1.54994756884811e+31  2.21492567174628e+32  1.38739745988134e+33  2.09940136172204e+33  2.48741134542655e+33  2.55593264276192e+33  2.59196420509164e+33  2.63006573477203e+33  2.65283038101627e+33  2.68226900845216e+33  2.69491221382646e+33  1.39454324590595e+09  1.20489101657503e+09  -4.69028119124598e+50  
38  4.00063523308451e+00  2.69667714722487e+33  2.02547580371204e+42  9.26423450773605e+38  0.00000000000000e+00  1.51033853787031e+51  1.46172456129278e+51  4.86139765775299e+49  -8.50044779677651e+49  -2.23581987840923e+52  8.45942319199339e+48  2.68642488169867e+33  2.59208045853758e+33  2.42246038585775e+33  4.98195144983347e+32  2.10069675328413e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  3.65974639010099e+04  1.37702682999908e+03  1.42533405990255e+51  
----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
40  0.00000000000000e+00  2.69868770775406e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07699784425957e+51  0.00000000000000e+00  2.07699784425957e+51  -2.54612847407830e+51  -2.04608194665191e+52  0.00000000000000e+00  1.65911747331308e+31  1.65911747331308e+31  1.65911747331308e+31  1.65911747331308e+31  1.53258319377426e+31  2.21532982497117e+32  1.38743787520383e+33  2.09944177704452e+33  2.48745176074904e+33  2.55597305808441e+33  2.59200462041413e+33  2.63010615009452e+33  2.65287079633875e+33  2.68230942377465e+33  2.69495262914895e+33  1.37957147723933e+09  1.24988907571993e+09  -4.69130629818728e+50  
40  4.00069526625960e+00  2.69709798936011e+33  1.95827225871120e+42  -1.23954271553384e+39  0.00000000000000e+00  1.44536526027616e+51  1.37159261329519e+51  7.37726469809591e+49  -9.55011878260000e+49  -2.22881992906770e+52  8.04309196686012e+48  2.67902414019988e+33  2.51039233751686e+33  2.18830107665241e+33  7.15136452135372e+32  1.89022850894522e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  5.92782254463126e+04  4.34770225597447e+03  1.34986407245016e+51  
----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
41  0.00000000000000e+00  2.69865364484777e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07699387411772e+51  0.00000000000000e+00  2.07699387411772e+51  -2.54603803709139e+51  -2.04606203962495e+52  0.00000000000000e+00  1.67496808757239e+31  1.67496808757239e+31  1.67496808757239e+31  1.67496808757239e+31  1.54722494483502e+31  2.21498919590833e+32  1.38740381229755e+33  2.09940771413824e+33  2.48741769784276e+33  2.55593899517812e+33  2.59197055750785e+33  2.63007208718823e+33  2.65283673343247e+33  2.68227536086837e+33  2.69491856624267e+33  1.36464803087674e+09  1.24496746470754e+09  -4.69044162973663e+50  
41  4.00061638391533e+00  2.69790606721115e+33  1.92025574508342e+42  -7.55899509671137e+38  0.00000000000000e+00  1.41610989965904e+51  1.32303068352443e+51  9.30792161346176e+49  -1.04564284058319e+50  -2.22546911181399e+52  8.19555703367710e+48  2.67909949617347e+33  2.45956111936599e+33  2.05324229733638e+33  6.89436836649329e+32  1.76268953200787e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  9.21146893359523e+04  7.31199487779411e+03  1.31154561560072e+51  
